10,10,10,5.0,954170.0,0.0
10,10,10,5.0,982429.0,0.0
10,10,10,5.0,981867.0,0.0
10,10,10,5.0,953091.0,0.0
10,10,10,5.0,975949.5,0.0
10,10,10,5.0,1031484.5,0.0
10,10,10,5.0,1005085.0,0.0
10,10,10,5.0,984013.0,0.0
10,10,10,5.0,1010011.0,0.0
10,10,10,5.0,1005785.0,0.0
10,10,10,5.0,981927.0,0.0
10,10,10,5.0,982998.0,0.0
10,10,10,5.0,981077.5,0.0
10,10,10,5.0,1003632.0,0.0
10,10,10,5.0,1009623.0,0.0
10,10,10,5.0,981884.5,0.0
10,10,10,5.0,981309.0,0.0
10,10,10,5.0,928683.5,0.0
10,10,10,5.0,934551.0,0.0
10,10,10,5.0,1005275.0,0.0
10,10,10,5.0,977025.0,0.0
10,10,10,5.0,979048.5,0.0
10,10,10,5.0,955997.0,0.0
10,10,10,5.0,1004013.0,0.0
10,10,10,5.0,1002167.0,0.0
10,10,10,5.0,1033222.0,0.0
10,10,10,5.0,959551.0,0.0
10,10,10,5.0,980566.0,0.0
10,10,10,5.0,978487.5,0.0
10,10,10,5.0,993440.0,0.0
10,10,10,5.0,949593.0,0.0
10,10,10,5.0,997213.0,0.0
10,10,10,5.0,880406.0,0.0
10,10,10,5.0,995948.0,0.0
10,10,10,5.0,973934.5,0.0
10,10,10,5.0,947932.0,0.0
10,10,10,5.0,925490.5,0.0
10,10,10,5.0,923083.0,0.0
10,10,10,5.0,926045.5,0.0
10,10,10,5.0,906793.0,0.0
10,10,10,5.0,929693.0,0.0
10,10,10,5.0,927385.5,0.0
10,10,10,5.0,979934.0,0.0
10,10,10,5.0,959256.0,0.0
10,10,10,5.0,983632.0,0.0
10,10,10,5.0,956444.0,0.0
10,10,10,5.0,983528.0,0.0
10,10,10,5.0,986522.0,0.0
10,10,10,5.0,964523.0,0.0
10,10,10,5.0,967603.0,0.0
10,10,10,5.0,963225.0,0.0
10,10,10,5.0,995006.0,0.0
10,10,10,5.0,1023832.0,0.0
10,10,10,5.0,1024496.0,0.0
10,10,10,5.0,981631.0,0.0
10,10,10,5.0,982768.0,0.0
10,10,10,5.0,988061.0,0.0
10,10,10,5.0,987330.0,0.0
10,10,10,5.0,1010505.0,0.0
10,10,10,5.0,1033605.0,0.0
10,10,10,5.0,985930.0,0.0
10,10,10,5.0,1041686.0,0.0
10,10,10,5.0,1063844.5,0.0
10,10,10,5.0,1063966.0,0.0
10,10,10,5.0,1063349.0,0.0
10,10,10,5.0,989882.0,0.0
10,10,10,5.0,1038557.0,0.0
10,10,10,5.0,1039981.0,0.0
10,10,10,5.0,989594.0,0.0
10,10,10,5.0,1040198.0,0.0
10,10,10,5.0,1013829.0,0.0
10,10,10,5.0,1010443.0,0.0
10,10,10,5.0,1011400.5,0.0
10,10,10,5.0,1032742.0,0.0
10,10,10,5.0,1003804.0,0.0
10,10,10,5.0,1029451.0,0.0
10,10,10,5.0,1000706.0,0.0
10,10,10,5.0,1022545.0,0.0
10,10,10,5.0,1003852.0,0.0
10,10,10,5.0,1027801.0,0.0
10,10,10,5.0,977670.0,0.0
10,10,10,5.0,954687.5,0.0
10,10,10,5.0,1003082.5,0.0
10,10,10,5.0,1002026.5,0.0
